location,MntCode,HabZ,SamSite,latitude,longitude,date,direction,meas_num,h_category,height,distance,stem_count,genu_spp,health,fruit,structure
YTHEMP-YSH-248916-D7,AND,S,S5,60.202645,-135.127272,2022-07-22,WN,2,VLS,19,186,5,Cass tet,L,FA,M
YTHEMP-YSH-248916-D7,AND,S,S5,60.202645,-135.127272,2022-07-22,WN,2,LS,73,715,5,Betu gla,L,FA,E
YTHEMP-YSH-248916-D7,AND,S,S5,60.202645,-135.127272,2022-07-22,WN,2,MS,119,805,3,Betu gla,L,FA,E
YTHEMP-YSH-248916-D7,AND,S,S5,60.202645,-135.127272,2022-07-22,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-D7,AND,S,S5,60.202645,-135.127272,2022-07-22,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,ES,1,VLS,32,30,3,Betu gla,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,ES,1,LS,73,109,4,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,ES,1,MS,133,72,5,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,ES,2,VLS,34,90,1,Betu gla,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,ES,2,LS,65,117,7,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,NE,1,VLS,20,90,9,Betu gla,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,NE,1,LS,71,84,1,Betu gla,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,NE,1,MS,117,995,5,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,NE,2,VLS,33,135,2,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,NE,2,LS,60,92,3,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,SW,1,VLS,31,149,3,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,SW,1,LS,63,120,10,Sali spp,L,FA,M
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,SW,2,VLS,30,161,3,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,SW,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,WN,1,VLS,46,122,11,Betu gla,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,WN,1,LS,63,65,2,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,WN,2,VLS,16,154,4,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,WN,2,LS,50,110,9,Sali spp,L,FA,E
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T1,AND,T,T1,60.2117,-135.14116,2022-07-22,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,ES,1,VLS,25,195,2,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,ES,1,LS,54,210,10,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,ES,2,VLS,22,221,7,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,ES,2,LS,62,256,11,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,NE,1,VLS,34,127,4,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,NE,1,LS,51,385,5,Betu gla,L,FA,M
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,NE,2,VLS,20,177,7,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,NE,2,LS,51,461,12,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,SW,1,VLS,33,300,5,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,SW,1,LS,52,327,4,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,SW,2,VLS,31,322,8,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,SW,2,LS,57,333,3,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,WN,1,VLS,19,208,2,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,WN,1,LS,63,164,2,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,WN,2,VLS,21,223,4,Betu gla,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,WN,2,LS,51,176,4,Sali spp,L,FA,E
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T2,AND,T,T2,60.20787,-135.14953,2022-07-22,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,ES,1,VLS,40,105,11,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,ES,1,LS,76,222,2,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,ES,1,MS,102,182,7,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,ES,2,VLS,19,619,1,Abie las,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,ES,2,LS,89,962,7,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,ES,2,MS,140,714,7,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,NE,1,VLS,45,309,4,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,NE,1,LS,53,305,5,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,NE,1,TS,202,495,27,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,NE,2,VLS,21,327,7,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,NE,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,SW,1,VLS,16,53,4,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,SW,1,LS,61,183,1,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,SW,1,MS,117,379,4,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,SW,2,VLS,42,150,2,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,SW,2,LS,58,220,4,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,SW,2,MS,104,481,16,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,WN,1,VLS,43,39,1,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,WN,1,LS,52,132,2,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,WN,2,VLS,46,61,11,Dasi fru,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,WN,2,LS,94,196,3,Sali spp,L,FA,E
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T3,AND,T,T3,60.202309,-135.143462,2022-07-22,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,ES,1,VLS,42,36,6,Sali spp,L,FA,E
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,ES,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,ES,2,VLS,36,66,8,Sali spp,L,FA,E
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,ES,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,NE,1,VLS,44,63,4,Sali spp,L,FA,E
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,NE,1,LS,61,44,12,Sali spp,L,FA,E
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,NE,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,NE,2,VLS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,SW,1,VLS,36,42,8,Sali spp,L,FA,E
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,SW,1,LS,53,433,16,Sali spp,L,FA,E
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,SW,2,VLS,43,54,13,Sali spp,L,FA,E
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,SW,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,WN,1,VLS,45,41,11,Sali spp,L,FA,E
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,WN,1,LS,59,269,6,Sali spp,L,FA,E
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,WN,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,WN,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,WN,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,WN,2,VLS,44,70,9,Sali spp,L,FA,E
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,WN,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,WN,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,WN,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T5,AND,T,T5,60.20015,-135.14796,2022-07-22,WN,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,ES,1,VLS,41,91,2,Sali spp,L,FA,E
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,ES,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,ES,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,ES,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,ES,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,ES,2,VLS,26,97,3,Sali spp,L,FA,E
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,ES,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,ES,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,ES,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,ES,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,NE,1,VLS,23,610,7,Betu gla,L,FA,E
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,NE,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,NE,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,NE,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,NE,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,NE,2,VLS,16,810,3,Sali spp,L,FA,E
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,NE,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,NE,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,NE,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,NE,2,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,SW,1,VLS,47,105,6,Betu gla,L,FA,E
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,SW,1,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,SW,1,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,SW,1,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,SW,1,TS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,SW,2,VLS,20,226,9,Sali spp,L,FA,E
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,SW,2,LS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,SW,2,MS,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,SW,2,TR,NA,NA,NA,NA,NA,NA,NA
YTHEMP-YSH-248916-T6,AND,T,T6,60.21092,-135.14667,2022-07-22,SW,2,TS,NA,NA,NA,NA,NA,NA,NA
